country_iso3c	lang	qs_id	text	issue	position
ESP	spa	33220_200803_01834	Restituir al Asilo su carácter de Derecho Humano fundamental, con eliminación inmediata de la figura de “inadmisión a trámite” y	immigration	supportive
ESP	spa	33220_200803_01835	de los obstáculos en frontera y consulares que impiden su ejercicio, estableciendo un sistema de garantías plenas de acogida e información sobre asilo y refugio.	immigration	supportive
ESP	spa	33220_200803_01836	Replantear el actual modelo migratorio, procediendo en primer lugar, con carácter de urgencia, a la derogación de los artículos y disposiciones de la LOEx anulados por el Tribunal Constitucional y abriendo de inmediato el proceso de elaboración de una verdadera Ley de Derechos y Libertades de los Extranjeros en España que derogue la actualmente en vigor y que garantice la necesaria coordinación entre los distintos Ministerios y Administraciones.	integration	supportive
ESP	spa	33220_200803_01837	Llevar a cabo las modificaciones normativas y constitucionales necesarias para reconocer el derecho de sufragio –activo y pasivo- a los nacionales de países no comunitarios con permanencia legal de al menos dos años o que dispongan ya de permiso de residencia permanente.	integration	supportive
ESP	spa	33220_200803_01838	Impulsar la reforma del Código Civil en materia de nacionalidad para hacerla más accesible, especialmente a las personas de nacionalidad extranjera nacidas en territorio del Estado.	integration	supportive
ESP	spa	33220_200803_01839	Revocar las órdenes de expulsión no ejecutables, dotando a las personas afectadas de los correspondientes permisos de residencia y trabajo.	integration	supportive
ESP	spa	33220_200803_01841	Garantizar la acogida y tutela de los Menores extranjeros no acompañados o en desamparo, en cumplimiento estricto de los Tratados Internacionales y de la Ley del Menor.	integration	supportive
ESP	spa	33220_200803_01842	Suspensión inmediata de las repatriaciones forzadas ilegales, disfrazadas de “reagrupación familiar”.	immigration	supportive
ESP	spa	33220_200803_01843	Apoyo a la inserción social y laboral de los tutelados cuando alcanzan la mayoría de edad.	integration	supportive
ESP	spa	33220_200803_01844	Acceso pleno de las mujeres inmigrantes, con independencia de su situación administrativa, a las medidas y planes de protección contra el maltrato y la violencia de género, cuyo máximo exponente es la trata y la prostitución, con preeminencia sobre la Ley de Extranjería.	integration	supportive
ESP	spa	33220_200803_01845	Reforzar presupuestariamente y con los medios humanos y materiales necesarios los servicios sociales y los sistemas sanitarios y de educación públicos, fundamentalmente en aquellas zonas con carencias de origen, agudizadas hoy por una mayor concentración de población inmigrante,	integration	supportive
ESP	spa	33220_200803_01846	dotando de competencias y recursos a los Municipios para desarrollar sus funciones y atender los problemas más inmediatos de estas poblaciones.	integration	supportive
ESP	spa	33220_200803_01847	Compromiso de potenciar el asociacionismo de las personas inmigrantes,	integration	supportive
ESP	spa	33220_200803_01850	Durante la legislatura 2004-2008, IU ha jugado un papel clave en la elaboración y aprobación de dos leyes básicas, el Estatuto de la Ciudadanía Española en el Exterior y el acceso de los nietos a la nacionalidad española en la llamada ley de Memoria Histórica, que ahora requieren un profundo desarrollo en beneficio concreto de los emigrantes y, en general, del conjunto de los residentes en el extranjero.	integration	supportive
ESP	spa	33220_200803_01857	Creación de un programa de clases de lengua y cultura general para los emigrantes adultos.	integration	supportive
ESP	spa	33220_200803_01858	Mayores recursos para la participación de los emigrantes en la UNED.	integration	supportive
ESP	spa	33220_200803_01887	Establecimiento de Convenios de doble nacionalidad real y simultánea, especialmente con los países de Hispanoamérica, de la Unión Europea y Suiza.	immigration	supportive
ESP	spa	33220_200803_01892	El Gobierno deberá garantizar en un plazo no superior a 6 meses la integración social de los retornados, a través, especialmente, del restablecimiento de los subsidios por desempleo suprimidos por el gobierno Aznar y sin que se les exija un mínimo de períodos de cotización en los países de emigración para su atribución.	integration	supportive
ESP	spa	33220_200803_01898	Centralización de las gestiones administrativas en la Oficina de Retorno, siguiendo el sistema de ventanilla única y en colaboración con las asociaciones y federaciones de emigrantes y de retornados como prevé el Estatuto de Ciudadanía Española en el exterior.	immigration	supportive
ESP	spa	33220_200803_01934	Tipificación como delito en si de los comportamientos y actitudes homófobas y tránsfobas.	integration	supportive
ESP	spa	33220_200803_01955	Apoyo institucional al asociacionismo de mujeres y fomento de organizaciones con perspectiva de género, teniendo en cuenta la diversidad.	integration	supportive
ESP	spa	33220_200803_01970	contra la discriminación múltiple de las mujeres mayores, inmigrantes, rurales o en riesgo de exclusión social.	immigration	supportive
ESP	spa	33220_200803_02079	Los poderes públicos asumirán la integración social y la promoción educativa de los menores extranjeros no acompañados.	integration	supportive
ESP	spa	33220_200803_02108	el retorno de los refugiados, de acuerdo con la resolución 194 de NN UU, a través de negociaciones directas entre las partes al amparo de Naciones Unidas.	immigration	neutral
ESP	spa	33220_200803_02134	España sigue teniendo una responsabilidad moral y política en este proceso de descolonización, al mismo tiempo IU apoya y seguirá impulsando la solidaridad con el pueblo saharaui.	immigration	supportive
ESP	spa	33220_200803_02214	La prioridad geográfica de nuestra cooperación debe ser la lucha contra la pobreza y no los intereses geo-estratégicos, la lucha contra la inmigración irregular o la reconstrucción de países ocupados por Estados Unidos o la OTAN.	immigration	neutral
ESP	spa	33320_200803_00046	la incorporación de los autónomos a los derechos sociales,	integration	supportive
ESP	spa	33320_200803_00047	la regularización laboral de los inmigrantes y su integración social,	integration	supportive
ESP	spa	33320_200803_00143	El objetivo de la convivencia inspira todo nuestro tratamiento de la inmigración: la opción decidida, inequívoca, por la inmigración legal y	integration	supportive
ESP	spa	33320_200803_00145	por la integración de las personas que vienen a vivir, convivir y trabajar con nosotros, a partir del reconocimiento de nuestros valores constitucionales, de nuestros derechos y deberes, y también de los que a ellos corresponden.	integration	supportive
ESP	spa	33320_200803_00146	La buena convivencia, el disfrute de la libertad y de los derechos por todos, requiere de una seguridad pública capaz de prevenir y sancionar con efectividad las amenazas a los mismos.	integration	supportive
ESP	spa	33320_200803_00231	Junto a ello, el mercado de trabajo español ha incorporado trabajadores extranjeros de una forma muy positiva.	integration	supportive
ESP	spa	33320_200803_00232	La inmigración ha aportado casi la mitad del crecimiento económico de los últimos cinco años.	immigration	supportive
ESP	spa	33320_200803_00236	Y han aportado casi 0,5 puntos del PIB al superávit de las cuentas públicas, gracias a sus cotizaciones y tributos.	integration	supportive
ESP	spa	33320_200803_00238	En estos cuatro años, hemos establecido y consolidado vías de entrada legal de trabajadores extranjeros que han permitido que hoy, por primera vez en España, nuestra inmigración sea mayoritariamente regular;	immigration	supportive
ESP	spa	33320_200803_00239	que nuestras empresas no deban recurrir a la inmigración irregular para cubrir sus necesidades laborales;	immigration	sceptical
ESP	spa	33320_200803_00240	que la entrada de nuevos inmigrantes obedezca a una política ordenada y orientada a la situación de nuestro mercado de trabajo;	immigration	sceptical
ESP	spa	33320_200803_00242	Ninguno de estos avances hubiera sido posible sin el diálogo social.	immigration	sceptical
ESP	spa	33320_200803_00295	-Nuevas medidas para fomentar la inmigración ligada al empleo.	immigration	supportive
ESP	spa	33320_200803_00436	La Ley tendrá presente, especialmente, la diversidad de colectivos y de situaciones profesionales presentes en el mercado de trabajo,	integration	supportive
ESP	spa	33320_200803_00496	Si la política de la última Legislatura se ha centrado en asegurar las formas de entrada regular a España y de acceso a nuestra sociedad, la política de la próxima legislatura será ante todo la de garantía de la convivencia y desarrollo para todos los que viven en España.	integration	supportive
ESP	spa	33320_200803_00497	Las nuevas entradas a España, siempre en el marco de las necesidades de empleo de nuestro mercado laboral, deberán ahora subordinarse también a la reagrupación familiar y al empleo de los inmigrantes que ya residen entre nosotros.	immigration	neutral
